,ICSA
1987-05-02,12.706847933442663
1987-05-09,12.66032791780777
1987-05-16,12.739637756265655
1987-05-23,12.745485726148077
1987-05-30,12.694652660348845
1987-06-06,12.70076888736628
1987-06-13,12.66349749256905
1987-06-20,12.672946381766982
1987-06-27,12.694652660348845
1987-07-04,12.694652660348845
1987-07-11,12.666657052859417
1987-07-18,12.644327576461329
1987-07-25,12.688498794774466
1987-08-01,12.759957758756611
1987-08-08,12.697715449879391
1987-08-15,12.672946381766982
1987-08-22,12.65075846679162
1987-08-29,12.682306824526545
1987-09-05,12.66349749256905
1987-09-12,12.601487417784837
1987-09-19,12.641096555879882
1987-09-26,12.666657052859417
1987-10-03,12.614865543731012
1987-10-10,12.637855061955712
1987-10-17,12.614865543731012
1987-10-24,12.614865543731012
1987-10-31,12.57418196709457
1987-11-07,12.601487417784837
1987-11-14,12.634603026569334
1987-11-21,12.666657052859417
1987-11-28,12.631340380934517
1987-12-05,12.672946381766982
1987-12-12,12.666657052859417
1987-12-19,12.685407602204794
1987-12-26,12.66349749256905
1988-01-02,12.66032791780777
1988-01-09,12.691580461311874
1988-01-16,12.796633237315017
1988-01-23,12.721885810807203
1988-01-30,12.742566016044742
1988-02-06,12.669806661762314
1988-02-13,12.647548191161372
1988-02-20,12.697715449879391
1988-02-27,12.672946381766982
1988-03-05,12.634603026569334
1988-03-12,12.624782980388359
1988-03-19,12.634603026569334
1988-03-26,12.624782980388359
1988-04-02,12.641096555879882
1988-04-09,12.65395846952229
1988-04-16,12.65714826489039
1988-04-23,12.65075846679162
1988-04-30,12.65395846952229
1988-05-07,12.641096555879882
1988-05-14,12.65714826489039
1988-05-21,12.672946381766982
1988-05-28,12.65395846952229
1988-06-04,12.644327576461329
1988-06-11,12.628067055589549
1988-06-18,12.647548191161372
1988-06-25,12.634603026569334
1988-07-02,12.628067055589549
1988-07-09,12.621488084491506
1988-07-16,12.66032791780777
1988-07-23,12.777052192115912
1988-07-30,12.7098736543592
1988-08-06,12.66349749256905
1988-08-13,12.65075846679162
1988-08-20,12.66349749256905
1988-08-27,12.66032791780777
1988-09-03,12.631340380934517
1988-09-10,12.628067055589549
1988-09-17,12.631340380934517
1988-09-24,12.614865543731012
1988-10-01,12.584509081250419
1988-10-08,12.584509081250419
1988-10-15,12.587927887999204
1988-10-22,12.56374708980199
1988-10-29,12.591335046320818
1988-11-05,12.560244459250788
1988-11-12,12.556729517143344
1988-11-19,12.591335046320818
1988-11-26,12.608198852372823
1988-12-03,12.604848765487542
1988-12-10,12.560244459250788
1988-12-17,12.587927887999204
1988-12-24,12.56374708980199
1988-12-31,12.624782980388359
1989-01-07,12.608198852372823
1989-01-14,12.553202176625375
1989-01-21,12.54966234992025
1989-01-28,12.594730635321957
1989-02-04,12.570715759118084
1989-02-11,12.682306824526545
1989-02-18,12.628067055589549
1989-02-25,12.611537753638338
1989-03-04,12.691580461311874
1989-03-11,12.691580461311874
1989-03-18,12.672946381766982
1989-03-25,12.672946381766982
1989-04-01,12.685407602204794
1989-04-08,12.65714826489039
1989-04-15,12.634603026569334
1989-04-22,12.624782980388359
1989-04-29,12.647548191161372
1989-05-06,12.676076274775909
1989-05-13,12.712890247898626
1989-05-20,12.679196402112153
1989-05-27,12.691580461311874
1989-06-03,12.691580461311874
1989-06-10,12.712890247898626
1989-06-17,12.727838209334498
1989-06-24,12.730801174465157
1989-07-01,12.762827201184564
1989-07-08,12.739637756265655
1989-07-15,12.762827201184564
1989-07-22,12.712890247898626
1989-07-29,12.727838209334498
1989-08-05,12.730801174465157
1989-08-12,12.739637756265655
1989-08-19,12.697715449879391
1989-08-26,12.712890247898626
1989-09-02,12.70381302974751
1989-09-09,12.724866438945341
1989-09-16,12.718896271958837
1989-09-23,12.718896271958837
1989-09-30,12.757080058928997
1989-10-07,12.916568464424731
1989-10-14,12.751299696013497
1989-10-21,12.757080058928997
1989-10-28,12.777052192115912
1989-11-04,12.71589776896258
1989-11-11,12.724866438945341
1989-11-18,12.724866438945341
1989-11-25,12.742566016044742
1989-12-02,12.748396936355535
1989-12-09,12.730801174465157
1989-12-16,12.779873068457553
1989-12-23,12.850554654108839
1989-12-30,12.788288265382837
1990-01-06,12.779873068457553
1990-01-13,12.818551923022664
1990-01-20,12.834681304952548
1990-01-27,12.751299696013497
1990-02-03,12.815838217151068
1990-02-10,12.813117127036707
1990-02-17,12.759957758756611
1990-02-24,12.765688433465597
1990-03-03,12.768541502448002
1990-03-10,12.762827201184564
1990-03-17,12.762827201184564
1990-03-24,12.7098736543592
1990-03-31,12.75419405403986
1990-04-07,12.813117127036707
1990-04-14,12.785491060761776
1990-04-21,12.793859310432293
1990-04-28,12.802158113246987
1990-05-05,12.777052192115912
1990-05-12,12.779873068457553
1990-05-19,12.774223335915433
1990-05-26,12.791077667470416
1990-06-02,12.815838217151068
1990-06-09,12.791077667470416
1990-06-16,12.791077667470416
1990-06-23,12.799399490807907
1990-06-30,12.804909146618877
1990-07-07,12.799399490807907
1990-07-14,12.813117127036707
1990-07-21,12.821258284620408
1990-07-28,12.818551923022664
1990-08-04,12.818551923022664
1990-08-11,12.850554654108839
1990-08-18,12.881564890851399
1990-08-25,12.884106188280072
1990-09-01,12.8790171187726
1990-09-08,12.873902018105829
1990-09-15,12.886641043883259
1990-09-22,12.871334622600584
1990-09-29,12.909170156943286
1990-10-06,12.909170156943286
1990-10-13,12.952760593018148
1990-10-20,12.983101310070822
1990-10-27,12.994530005894443
1990-11-03,12.971540487669746
1990-11-10,13.012548511397123
1990-11-17,13.010313873595706
1990-11-24,13.043320170063875
1990-12-01,13.019222618484815
1990-12-08,13.01477816672439
1990-12-15,13.010313873595706
1990-12-22,13.068962600677214
1990-12-29,13.025852477023484
1991-01-05,12.936033799212835
1991-01-12,12.987688474077727
1991-01-19,13.005829561148378
1991-01-26,13.043320170063875
1991-02-02,13.087771932634709
1991-02-09,13.081541382884074
1991-02-16,13.068962600677214
1991-02-23,13.120361374733656
1991-03-02,13.098070684835283
1991-03-09,13.120361374733656
1991-03-16,13.11835535600679
1991-03-23,13.14020329553266
1991-03-30,13.120361374733656
1991-04-06,13.021437458814368
1991-04-13,13.075271769870477
1991-04-20,13.077366011473593
1991-04-27,13.043320170063875
1991-05-04,13.019222618484815
1991-05-11,13.008074231002201
1991-05-18,13.012548511397123
1991-05-25,13.001325049027272
1991-06-01,12.976180867226248
1991-06-08,12.996800154428984
1991-06-15,12.969212197910155
1991-06-22,12.955127458028414
1991-06-29,12.943236711506893
1991-07-06,12.952760593018148
1991-07-13,12.948009990259552
1991-07-20,12.9190224533863
1991-07-27,12.955127458028414
1991-08-03,12.989974189358584
1991-08-10,12.987688474077727
1991-08-17,12.978493006984626
1991-08-24,12.959844447906553
1991-08-31,12.959844447906553
1991-09-07,12.957488734214095
1991-09-14,12.943236711506893
1991-09-21,12.945626198904275
1991-09-28,12.987688474077727
1991-10-05,12.957488734214095
1991-10-12,12.959844447906553
1991-10-19,12.945626198904275
1991-10-26,12.955127458028414
1991-11-02,13.010313873595706
1991-11-09,13.023647404465171
1991-11-16,12.992254692057308
1991-11-23,13.003579841414362
1991-11-30,13.003579841414362
1991-12-07,13.071070083016778
1991-12-14,13.071070083016778
1991-12-21,12.985397522331171
1991-12-28,12.996800154428984
1992-01-04,12.976180867226248
1992-01-11,12.994530005894443
1992-01-18,13.001325049027272
1992-01-25,12.996800154428984
1992-02-01,12.994530005894443
1992-02-08,13.005829561148378
1992-02-15,13.008074231002201
1992-02-22,12.985397522331171
1992-02-29,13.003579841414362
1992-03-07,12.950388112664518
1992-03-14,12.987688474077727
1992-03-21,12.994530005894443
1992-03-28,12.948009990259552
1992-04-04,12.928778628331663
1992-04-11,12.931202871943169
1992-04-18,12.957488734214095
1992-04-25,12.957488734214095
1992-05-02,12.973863369085885
1992-05-09,12.94084150078094
1992-05-16,12.933621252807452
1992-05-23,12.933621252807452
1992-05-30,12.926348493478372
1992-06-06,12.9384405392434
1992-06-13,12.948009990259552
1992-06-20,12.945626198904275
1992-06-27,12.948009990259552
1992-07-04,12.916568464424731
1992-07-11,12.9190224533863
1992-07-18,12.8790171187726
1992-07-25,13.242809530480196
1992-08-01,12.955127458028414
1992-08-08,12.91410843858387
1992-08-15,12.901716706288706
1992-08-22,12.894207284266574
1992-08-29,12.9190224533863
1992-09-05,12.9384405392434
1992-09-12,12.9384405392434
1992-09-19,12.96453929221076
1992-09-26,12.921470435024938
1992-10-03,12.894207284266574
1992-10-10,12.832011076396668
1992-10-17,12.86099861326992
1992-10-24,12.813117127036707
1992-10-31,12.80765263256463
1992-11-07,12.832011076396668
1992-11-14,12.840000466430148
1992-11-21,12.785491060761776
1992-11-28,12.739637756265655
1992-12-05,12.765688433465597
1992-12-12,12.791077667470416
1992-12-19,12.718896271958837
1992-12-26,12.65395846952229
1993-01-02,12.739637756265655
1993-01-09,12.777052192115912
1993-01-16,12.771386454580234
1993-01-23,12.739637756265655
1993-01-30,12.736700896592344
1993-02-06,12.672946381766982
1993-02-13,12.679196402112153
1993-02-20,12.768541502448002
1993-02-27,12.799399490807907
1993-03-06,12.777052192115912
1993-03-13,12.75419405403986
1993-03-20,12.730801174465157
1993-03-27,12.810388612383504
1993-04-03,12.80765263256463
1993-04-10,12.774223335915433
1993-04-17,12.768541502448002
1993-04-24,12.765688433465597
1993-05-01,12.745485726148077
1993-05-08,12.733755386362587
1993-05-15,12.751299696013497
1993-05-22,12.742566016044742
1993-05-29,12.762827201184564
1993-06-05,12.745485726148077
1993-06-12,12.745485726148077
1993-06-19,12.751299696013497
1993-06-26,12.736700896592344
1993-07-03,12.718896271958837
1993-07-10,12.65714826489039
1993-07-17,12.721885810807203
1993-07-24,12.936033799212835
1993-07-31,12.782686009834167
1993-08-07,12.75419405403986
1993-08-14,12.733755386362587
1993-08-21,12.742566016044742
1993-08-28,12.727838209334498
1993-09-04,12.718896271958837
1993-09-11,12.71589776896258
1993-09-18,12.75419405403986
1993-09-25,12.745485726148077
1993-10-02,12.71589776896258
1993-10-09,12.779873068457553
1993-10-16,12.791077667470416
1993-10-23,12.777052192115912
1993-10-30,12.759957758756611
1993-11-06,12.765688433465597
1993-11-13,12.739637756265655
1993-11-20,12.724866438945341
1993-11-27,12.727838209334498
1993-12-04,12.727838209334498
1993-12-11,12.718896271958837
1993-12-18,12.7098736543592
1993-12-25,12.577636201962656
1994-01-01,12.739637756265655
1994-01-08,12.745485726148077
1994-01-15,12.779873068457553
1994-01-22,12.768541502448002
1994-01-29,12.91410843858387
1994-02-05,12.796633237315017
1994-02-12,12.777052192115912
1994-02-19,12.771386454580234
1994-02-26,12.697715449879391
1994-03-05,12.759957758756611
1994-03-12,12.739637756265655
1994-03-19,12.712890247898626
1994-03-26,12.682306824526545
1994-04-02,12.742566016044742
1994-04-09,12.762827201184564
1994-04-16,12.777052192115912
1994-04-23,12.7098736543592
1994-04-30,12.748396936355535
1994-05-07,12.823957341589573
1994-05-14,12.793859310432293
1994-05-21,12.785491060761776
1994-05-28,12.759957758756611
1994-06-04,12.751299696013497
1994-06-11,12.730801174465157
1994-06-18,12.724866438945341
1994-06-25,12.739637756265655
1994-07-02,12.718896271958837
1994-07-09,12.739637756265655
1994-07-16,12.791077667470416
1994-07-23,12.751299696013497
1994-07-30,12.712890247898626
1994-08-06,12.730801174465157
1994-08-13,12.721885810807203
1994-08-20,12.7098736543592
1994-08-27,12.739637756265655
1994-09-03,12.733755386362587
1994-09-10,12.7098736543592
1994-09-17,12.694652660348845
1994-09-24,12.691580461311874
1994-10-01,12.706847933442663
1994-10-08,12.739637756265655
1994-10-15,12.721885810807203
1994-10-22,12.706847933442663
1994-10-29,12.7098736543592
1994-11-05,12.70076888736628
1994-11-12,12.70381302974751
1994-11-19,12.694652660348845
1994-11-26,12.70381302974751
1994-12-03,12.688498794774466
1994-12-10,12.70381302974751
1994-12-17,12.706847933442663
1994-12-24,12.65714826489039
1994-12-31,12.672946381766982
1995-01-07,12.730801174465157
1995-01-14,12.757080058928997
1995-01-21,12.691580461311874
1995-01-28,12.688498794774466
1995-02-04,12.688498794774466
1995-02-11,12.759957758756611
1995-02-18,12.745485726148077
1995-02-25,12.724866438945341
1995-03-04,12.733755386362587
1995-03-11,12.757080058928997
1995-03-18,12.745485726148077
1995-03-25,12.712890247898626
1995-04-01,12.721885810807203
1995-04-08,12.757080058928997
1995-04-15,12.779873068457553
1995-04-22,12.762827201184564
1995-04-29,12.80765263256463
1995-05-06,12.804909146618877
1995-05-13,12.810388612383504
1995-05-20,12.840000466430148
1995-05-27,12.832011076396668
1995-06-03,12.799399490807907
1995-06-10,12.813117127036707
1995-06-17,12.842649474601725
1995-06-24,12.788288265382837
1995-07-01,12.779873068457553
1995-07-08,12.826649133255284
1995-07-15,12.871334622600584
1995-07-22,12.873902018105829
1995-07-29,12.768541502448002
1995-08-05,12.768541502448002
1995-08-12,12.774223335915433
1995-08-19,12.799399490807907
1995-08-26,12.791077667470416
1995-09-02,12.779873068457553
1995-09-09,12.823957341589573
1995-09-16,12.837344422372032
1995-09-23,12.774223335915433
1995-09-30,12.779873068457553
1995-10-07,12.832011076396668
1995-10-14,12.818551923022664
1995-10-21,12.810388612383504
1995-10-28,12.840000466430148
1995-11-04,12.84792653170257
1995-11-11,12.821258284620408
1995-11-18,12.845291484064564
1995-11-25,12.845291484064564
1995-12-02,12.829333698625952
1995-12-09,12.75419405403986
1995-12-16,12.829333698625952
1995-12-23,12.832011076396668
1995-12-30,12.791077667470416
1996-01-06,12.796633237315017
1996-01-13,12.71589776896258
1996-01-20,12.936033799212835
1996-01-27,12.866179972011919
1996-02-03,12.832011076396668
1996-02-10,12.866179972011919
1996-02-17,12.855790268162783
1996-02-24,12.80765263256463
1996-03-02,12.815838217151068
1996-03-09,12.796633237315017
1996-03-16,12.858397831569864
1996-03-23,12.962194625251508
1996-03-30,12.881564890851399
1996-04-06,12.818551923022664
1996-04-13,12.785491060761776
1996-04-20,12.815838217151068
1996-04-27,12.745485726148077
1996-05-04,12.730801174465157
1996-05-11,12.771386454580234
1996-05-18,12.751299696013497
1996-05-25,12.745485726148077
1996-06-01,12.736700896592344
1996-06-08,12.768541502448002
1996-06-15,12.742566016044742
1996-06-22,12.739637756265655
1996-06-29,12.727838209334498
1996-07-06,12.742566016044742
1996-07-13,12.757080058928997
1996-07-20,12.712890247898626
1996-07-27,12.697715449879391
1996-08-03,12.694652660348845
1996-08-10,12.7098736543592
1996-08-17,12.724866438945341
1996-08-24,12.727838209334498
1996-08-31,12.70381302974751
1996-09-07,12.71589776896258
1996-09-14,12.730801174465157
1996-09-21,12.771386454580234
1996-09-28,12.759957758756611
1996-10-05,12.721885810807203
1996-10-12,12.718896271958837
1996-10-19,12.721885810807203
1996-10-26,12.771386454580234
1996-11-02,12.718896271958837
1996-11-09,12.697715449879391
1996-11-16,12.742566016044742
1996-11-23,12.757080058928997
1996-11-30,12.712890247898626
1996-12-07,12.779873068457553
1996-12-14,12.771386454580234
1996-12-21,12.765688433465597
1996-12-28,12.785491060761776
1997-01-04,12.757080058928997
1997-01-11,12.688498794774466
1997-01-18,12.751299696013497
1997-01-25,12.736700896592344
1997-02-01,12.71589776896258
1997-02-08,12.66032791780777
1997-02-15,12.65395846952229
1997-02-22,12.682306824526545
1997-03-01,12.679196402112153
1997-03-08,12.666657052859417
1997-03-15,12.672946381766982
1997-03-22,12.66032791780777
1997-03-29,12.691580461311874
1997-04-05,12.691580461311874
1997-04-12,12.706847933442663
1997-04-19,12.66349749256905
1997-04-26,12.727838209334498
1997-05-03,12.742566016044742
1997-05-10,12.669806661762314
1997-05-17,12.682306824526545
1997-05-24,12.66349749256905
1997-05-31,12.679196402112153
1997-06-07,12.70381302974751
1997-06-14,12.721885810807203
1997-06-21,12.66349749256905
1997-06-28,12.682306824526545
1997-07-05,12.75419405403986
1997-07-12,12.70076888736628
1997-07-19,12.614865543731012
1997-07-26,12.631340380934517
1997-08-02,12.676076274775909
1997-08-09,12.70381302974751
1997-08-16,12.745485726148077
1997-08-23,12.697715449879391
1997-08-30,12.712890247898626
1997-09-06,12.65395846952229
1997-09-13,12.65714826489039
1997-09-20,12.666657052859417
1997-09-27,12.666657052859417
1997-10-04,12.647548191161372
1997-10-11,12.628067055589549
1997-10-18,12.669806661762314
1997-10-25,12.631340380934517
1997-11-01,12.65395846952229
1997-11-08,12.637855061955712
1997-11-15,12.691580461311874
1997-11-22,12.641096555879882
1997-11-29,12.669806661762314
1997-12-06,12.666657052859417
1997-12-13,12.685407602204794
1997-12-20,12.644327576461329
1997-12-27,12.621488084491506
1998-01-03,12.65075846679162
1998-01-10,12.7098736543592
1998-01-17,12.739637756265655
1998-01-24,12.634603026569334
1998-01-31,12.66032791780777
1998-02-07,12.647548191161372
1998-02-14,12.679196402112153
1998-02-21,12.697715449879391
1998-02-28,12.666657052859417
1998-03-07,12.637855061955712
1998-03-14,12.672946381766982
1998-03-21,12.679196402112153
1998-03-28,12.65075846679162
1998-04-04,12.65075846679162
1998-04-11,12.624782980388359
1998-04-18,12.666657052859417
1998-04-25,12.647548191161372
1998-05-02,12.624782980388359
1998-05-09,12.631340380934517
1998-05-16,12.66032791780777
1998-05-23,12.641096555879882
1998-05-30,12.682306824526545
1998-06-06,12.631340380934517
1998-06-13,12.679196402112153
1998-06-20,12.762827201184564
1998-06-27,12.837344422372032
1998-07-04,12.799399490807907
1998-07-11,12.676076274775909
1998-07-18,12.66032791780777
1998-07-25,12.721885810807203
1998-08-01,12.697715449879391
1998-08-08,12.66349749256905
1998-08-15,12.637855061955712
1998-08-22,12.618182296357007
1998-08-29,12.644327576461329
1998-09-05,12.65395846952229
1998-09-12,12.624782980388359
1998-09-19,12.628067055589549
1998-09-26,12.591335046320818
1998-10-03,12.618182296357007
1998-10-10,12.66349749256905
1998-10-17,12.669806661762314
1998-10-24,12.641096555879882
1998-10-31,12.637855061955712
1998-11-07,12.66349749256905
1998-11-14,12.718896271958837
1998-11-21,12.624782980388359
1998-11-28,12.644327576461329
1998-12-05,12.694652660348845
1998-12-12,12.628067055589549
1998-12-19,12.601487417784837
1998-12-26,12.724866438945341
1999-01-02,12.7098736543592
1999-01-09,12.751299696013497
1999-01-16,12.733755386362587
1999-01-23,12.647548191161372
1999-01-30,12.628067055589549
1999-02-06,12.581078546153629
1999-02-13,12.65075846679162
1999-02-20,12.618182296357007
1999-02-27,12.614865543731012
1999-03-06,12.611537753638338
1999-03-13,12.637855061955712
1999-03-20,12.628067055589549
1999-03-27,12.604848765487542
1999-04-03,12.644327576461329
1999-04-10,12.672946381766982
1999-04-17,12.65714826489039
1999-04-24,12.581078546153629
1999-05-01,12.598114733306197
1999-05-08,12.644327576461329
1999-05-15,12.614865543731012
1999-05-22,12.604848765487542
1999-05-29,12.621488084491506
1999-06-05,12.621488084491506
1999-06-12,12.577636201962656
1999-06-19,12.584509081250419
1999-06-26,12.581078546153629
1999-07-03,12.567237494741757
1999-07-10,12.570715759118084
1999-07-17,12.641096555879882
1999-07-24,12.631340380934517
1999-07-31,12.611537753638338
1999-08-07,12.594730635321957
1999-08-14,12.584509081250419
1999-08-21,12.56374708980199
1999-08-28,12.577636201962656
1999-09-04,12.577636201962656
1999-09-11,12.546109948315882
1999-09-18,12.546109948315882
1999-09-25,12.631340380934517
